     Antarctic_slope            Shelf_press             SO_press_down_mod
   7.8343441221594046e-01   2.2138646958773188e+03   2.2127134988991097e+03
   7.8280567897733788e-01   2.2159063161678318e+03   2.2147540525280674e+03
   7.8217694573873509e-01   2.2179479555589569e+03   2.2167946252387401e+03
   7.8154821250013251e-01   2.2199896140500246e+03   2.2188352170304588e+03
   7.8091947926152994e-01   2.2220312916403650e+03   2.2208758279025546e+03
   7.8029074602292736e-01   2.2240729883293084e+03   2.2229164578543587e+03
   7.7966201278432479e-01   2.2261147041161830e+03   2.2249571068852010e+03
   7.7903327954572210e-01   2.2281564390003205e+03   2.2269977749944132e+03
   7.7840454630711953e-01   2.2301981929810499e+03   2.2290384621813268e+03
   7.7777581306851684e-01   2.2322399660577012e+03   2.2310791684452720e+03
   7.7714707982991427e-01   2.2342817582296043e+03   2.2331198937855797e+03
   7.7651834659131158e-01   2.2363235694960895e+03   2.2351606382015812e+03
   7.7588961335270890e-01   2.2383653998564864e+03   2.2372014016926078e+03
   7.7526088011410632e-01   2.2404072493101239e+03   2.2392421842579893e+03
   7.7463214687550375e-01   2.2424491178563330e+03   2.2412829858970572e+03
   7.7400341363690117e-01   2.2444910054944444e+03   2.2433238066091421e+03
   7.7337468039829838e-01   2.2465329122237858e+03   2.2453646463935756e+03
   7.7274594715969580e-01   2.2485748380436876e+03   2.2474055052496883e+03
   7.7211721392109323e-01   2.2506167829534797e+03   2.2494463831768098e+03
   7.7148848068249065e-01   2.2526587469524934e+03   2.2514872801742731e+03
   7.7085974744388797e-01   2.2547007300400560e+03   2.2535281962414074e+03
   7.7023101420528528e-01   2.2567427322154990e+03   2.2555691313775442e+03
   7.6960228096668271e-01   2.2587847534781513e+03   2.2576100855820141e+03
   7.6897354772808013e-01   2.2608267938273434e+03   2.2596510588541482e+03
   7.6834481448947756e-01   2.2628688532624042e+03   2.2616920511932767e+03
   7.6771608125087476e-01   2.2649109317826642e+03   2.2637330625987311e+03
   7.6708734801227219e-01   2.2669530293874523e+03   2.2657740930698419e+03
   7.6645861477366961e-01   2.2689951460760994e+03   2.2678151426059394e+03
   7.6582988153506704e-01   2.2710372818479336e+03   2.2698562112063551e+03
   7.6520114829646424e-01   2.2730794367022868e+03   2.2718972988704195e+03
   7.6457241505786167e-01   2.2751216106384868e+03   2.2739384055974633e+03
   7.6394368181925909e-01   2.2771638036558634e+03   2.2759795313868171e+03
   7.6331494858065652e-01   2.2792060157537467e+03   2.2780206762378120e+03
   7.6268621534205383e-01   2.2812482469314664e+03   2.2800618401497782e+03
   7.6205748210345114e-01   2.2832904971883531e+03   2.2821030231220466e+03
   7.6142874886484857e-01   2.2853327665237343e+03   2.2841442251539479e+03
   7.6066209397068651e-01   2.2873750549369411e+03   2.2861854462448136e+03
   7.5989543907652446e-01   2.2894173624273026e+03   2.2882266863939726e+03
   7.5912878418236240e-01   2.2914596889941495e+03   2.2902679456007572e+03
   7.5836212928820035e-01   2.2935020346368096e+03   2.2923092238644967e+03
   7.5759547439403829e-01   2.2955443993546137e+03   2.2943505211845227e+03
   7.5682881949987624e-01   2.2975867831468909e+03   2.2963918375601670e+03
   7.5606216460571418e-01   2.2996291860129713e+03   2.2984331729907576e+03
   7.5529550971155213e-01   2.3016716079521839e+03   2.3004745274756260e+03
   7.5452885481739007e-01   2.3037140489638591e+03   2.3025159010141042e+03
   7.5376219992322802e-01   2.3057565090473249e+03   2.3045572936055214e+03
   7.5299554502906607e-01   2.3077989882019119e+03   2.3065987052492087e+03
   7.5222889013490390e-01   2.3098414864269498e+03   2.3086401359444963e+03
   7.5146223524074185e-01   2.3118840037217678e+03   2.3106815856907151e+03
   7.5069558034657979e-01   2.3139265400856953e+03   2.3127230544871954e+03
   7.4992892545241774e-01   2.3159690955180617e+03   2.3147645423332688e+03
   7.4916227055825568e-01   2.3180116700181970e+03   2.3168060492282643e+03
   7.4839561566409363e-01   2.3200542635854299e+03   2.3188475751715132e+03
   7.4762896076993157e-01   2.3220968762190910e+03   2.3208891201623464e+03
   7.4686230587576952e-01   2.3241395079185090e+03   2.3229306842000942e+03
   7.4609565098160746e-01   2.3261821586830129e+03   2.3249722672840867e+03
   7.4532899608744552e-01   2.3282248285119331e+03   2.3270138694136540e+03
   7.4456234119328335e-01   2.3302675174045985e+03   2.3290554905881277e+03
   7.4379568629912141e-01   2.3323102253603383e+03   2.3310971308068365e+03
   7.4302903140495924e-01   2.3343529523784832e+03   2.3331387900691138e+03
   7.4226237651079718e-01   2.3363956984583615e+03   2.3351804683742885e+03
   7.4149572161663513e-01   2.3384384635993024e+03   2.3372221657216896e+03
   7.4072906672247307e-01   2.3404812478006356e+03   2.3392638821106498e+03
   7.3996241182831102e-01   2.3425240510616904e+03   2.3413056175404995e+03
   7.3919575693414896e-01   2.3445668733817965e+03   2.3433473720105667e+03
   7.3842910203998691e-01   2.3466097147602832e+03   2.3453891455201838e+03
   7.3766244714582485e-01   2.3486525751964800e+03   2.3474309380686814e+03
   7.3689579225166280e-01   2.3506954546897159e+03   2.3494727496553896e+03
   7.3612913735750074e-01   2.3527383532393201e+03   2.3515145802796378e+03
   7.3536248246333880e-01   2.3547812708446218e+03   2.3535564299407574e+03
   7.3459582756917663e-01   2.3568242075049511e+03   2.3555982986380786e+03
   7.3382917267501457e-01   2.3588671632196365e+03   2.3576401863709311e+03
   7.3306251778085263e-01   2.3609101379880080e+03   2.3596820931386460e+03
   7.3229586288669057e-01   2.3629531318093937e+03   2.3617240189405543e+03
   7.3152920799252841e-01   2.3649961446831248e+03   2.3637659637759839e+03
   7.3076255309836646e-01   2.3670391766085290e+03   2.3658079276442677e+03
   7.2999589820420441e-01   2.3690822275849368e+03   2.3678499105447349e+03
   7.2922924331004235e-01   2.3711252976116757e+03   2.3698919124767162e+03
   7.2846258841588030e-01   2.3731683866880767e+03   2.3719339334395418e+03
   7.2769593352171824e-01   2.3752114948134677e+03   2.3739759734325407e+03
   7.2692927862755619e-01   2.3772546219871788e+03   2.3760180324550452e+03
   7.2616262373339413e-01   2.3792977682085398e+03   2.3780601105063847e+03
   7.2539596883923207e-01   2.3813409334768776e+03   2.3801022075858891e+03
   7.2462931394507002e-01   2.3833841177915237e+03   2.3821443236928899e+03
   7.2386265905090796e-01   2.3854273211518057e+03   2.3841864588267158e+03
   7.2309600415674591e-01   2.3874705435570545e+03   2.3862286129866980e+03
   7.2219888387255482e-01   2.3895137850065976e+03   2.3882707861721660e+03
   7.2130176358836384e-01   2.3915570454997651e+03   2.3903129783824511e+03
   7.2040464330417275e-01   2.3936003250358867e+03   2.3923551896168829e+03
   7.1950752301998178e-01   2.3956436236142890e+03   2.3943974198747910e+03
   7.1861040273579069e-01   2.3976869412343044e+03   2.3964396691555066e+03
   7.1771328245159971e-01   2.3997302778952603e+03   2.3984819374583594e+03
   7.1681616216740873e-01   2.4017736335964855e+03   2.4005242247826795e+03
   7.1591904188321764e-01   2.4038170083373102e+03   2.4025665311277971e+03
   7.1502192159902667e-01   2.4058604021170631e+03   2.4046088564930437e+03
   7.1412480131483558e-01   2.4079038149350722e+03   2.4066512008777472e+03
   7.1322768103064449e-01   2.4099472467906689e+03   2.4086935642812391e+03
   7.1233056074645351e-01   2.4119906976831803e+03   2.4107359467028496e+03
   7.1143344046226242e-01   2.4140341676119360e+03   2.4127783481419083e+03
   7.1053632017807133e-01   2.4160776565762658e+03   2.4148207685977450e+03
   7.0963919989388025e-01   2.4181211645754984e+03   2.4168632080696907e+03
   7.0874207960968927e-01   2.4201646916089617e+03   2.4189056665570756e+03
   7.0784495932549829e-01   2.4222082376759854e+03   2.4209481440592285e+03
   7.0694783904130720e-01   2.4242518027758993e+03   2.4229906405754796e+03
   7.0605071875711611e-01   2.4262953869080320e+03   2.4250331561051617e+03
   7.0515359847292514e-01   2.4283389900717120e+03   2.4270756906476013e+03
   7.0425647818873416e-01   2.4303826122662690e+03   2.4291182442021309e+03
   7.0335935790454318e-01   2.4324262534910313e+03   2.4311608167680793e+03
   7.0246223762035209e-01   2.4344699137453285e+03   2.4332034083447770e+03
   7.0156511733616100e-01   2.4365135930284896e+03   2.4352460189315539e+03
   7.0066799705197003e-01   2.4385572913398432e+03   2.4372886485277400e+03
   6.9977087676777894e-01   2.4406010086787187e+03   2.4393312971326654e+03
   6.9887375648358785e-01   2.4426447450444439e+03   2.4413739647456600e+03
   6.9797663619939687e-01   2.4446885004363489e+03   2.4434166513660539e+03
   6.9707951591520589e-01   2.4467322748537622e+03   2.4454593569931772e+03
   6.9618239563101481e-01   2.4487760682960134e+03   2.4475020816263605e+03
   6.9528527534682372e-01   2.4508198807624299e+03   2.4495448252649317e+03
   6.9438815506263274e-01   2.4528637122523419e+03   2.4515875879082232e+03
   6.9349103477844165e-01   2.4549075627650786e+03   2.4536303695555634e+03
   6.9259391449425056e-01   2.4569514322999676e+03   2.4556731702062825e+03
   6.9169679421005958e-01   2.4589953208563388e+03   2.4577159898597106e+03
   6.9079967392586850e-01   2.4610392284335203e+03   2.4597588285151783e+03
   6.8990255364167752e-01   2.4630831550308417e+03   2.4618016861720143e+03
   6.8900543335748643e-01   2.4651271006476313e+03   2.4638445628295503e+03
   6.8810831307329545e-01   2.4671710652832185e+03   2.4658874584871141e+03
   6.8721119278910436e-01   2.4692150489369319e+03   2.4679303731440368e+03
   6.8631407250491339e-01   2.4712590516081004e+03   2.4699733067996481e+03
   6.8541695222072230e-01   2.4733030732960515e+03   2.4720162594532781e+03
   6.8451983193653121e-01   2.4753471140001166e+03   2.4740592311042560e+03
   6.8362271165234034e-01   2.4773911737196217e+03   2.4761022217519117e+03
   6.8272559136814925e-01   2.4794352524538986e+03   2.4781452313955765e+03
   6.8182847108395817e-01   2.4814793502022735e+03   2.4801882600345784e+03
   6.8093135079976708e-01   2.4835234669640759e+03   2.4822313076682485e+03
   6.8003423051557610e-01   2.4855676027386357e+03   2.4842743742959160e+03
   6.7913711023138512e-01   2.4876117575252802e+03   2.4863174599169106e+03
   6.7823998994719403e-01   2.4896559313233397e+03   2.4883605645305629e+03
   6.7736140559097213e-01   2.4917001241321418e+03   2.4904036881362026e+03
   6.7648282123475012e-01   2.4937443359510148e+03   2.4924468307331581e+03
   6.7560423687852811e-01   2.4957885667792884e+03   2.4944899923207604e+03
   6.7472565252230621e-01   2.4978328166162910e+03   2.4965331728983392e+03
   6.7384706816608431e-01   2.4998770854613517e+03   2.4985763724652252e+03
   6.7296848380986241e-01   2.5019213733137999e+03   2.5006195910207466e+03
   6.7208989945364028e-01   2.5039656801729620e+03   2.5026628285642328e+03
   6.7121131509741838e-01   2.5060100060381674e+03   2.5047060850950152e+03
   6.7033273074119659e-01   2.5080543509087465e+03   2.5067493606124235e+03
   6.6945414638497447e-01   2.5100987147840265e+03   2.5087926551157861e+03
   6.6857556202875257e-01   2.5121430976633360e+03   2.5108359686044332e+03
   6.6769697767253056e-01   2.5141874995460048e+03   2.5128793010776953e+03
   6.6681839331630866e-01   2.5162319204313608e+03   2.5149226525349009e+03
   6.6593980896008664e-01   2.5182763603187332e+03   2.5169660229753808e+03
   6.6506122460386474e-01   2.5203208192074494e+03   2.5190094123984641e+03
   6.6418264024764273e-01   2.5223652970968387e+03   2.5210528208034812e+03
   6.6330405589142083e-01   2.5244097939862295e+03   2.5230962481897600e+03
   6.6242547153519893e-01   2.5264543098749514e+03   2.5251396945566321e+03
   6.6154688717897692e-01   2.5284988447623318e+03   2.5271831599034272e+03
   6.6066830282275502e-01   2.5305433986477015e+03   2.5292266442294731e+03
   6.5978971846653311e-01   2.5325879715303854e+03   2.5312701475341014e+03
   6.5891113411031110e-01   2.5346325634097147e+03   2.5333136698166400e+03
   6.5803254975408920e-01   2.5366771742850178e+03   2.5353572110764203e+03
   6.5715396539786719e-01   2.5387218041556216e+03   2.5374007713127698e+03
   6.5627538104164529e-01   2.5407664530208576e+03   2.5394443505250210e+03
   6.5539679668542328e-01   2.5428111208800515e+03   2.5414879487125013e+03
   6.5451821232920127e-01   2.5448558077325333e+03   2.5435315658745408e+03
   6.5363962797297936e-01   2.5469005135776315e+03   2.5455752020104696e+03
   6.5276104361675746e-01   2.5489452384146743e+03   2.5476188571196167e+03
   6.5188245926053545e-01   2.5509899822429902e+03   2.5496625312013111e+03
   6.5100387490431344e-01   2.5530347450619079e+03   2.5517062242548836e+03
   6.5012529054809154e-01   2.5550795268707552e+03   2.5537499362796634e+03
   6.4924670619186964e-01   2.5571243276688624e+03   2.5557936672749797e+03
   6.4836812183564763e-01   2.5591691474555550e+03   2.5578374172401632e+03
   6.4748953747942573e-01   2.5612139862301647e+03   2.5598811861745417e+03
   6.4661095312320371e-01   2.5632588439920187e+03   2.5619249740774462e+03
   6.4573236876698181e-01   2.5653037207404450e+03   2.5639687809482057e+03
   6.4485378441075980e-01   2.5673486164747719e+03   2.5660126067861488e+03
   6.4397520005453790e-01   2.5693935311943292e+03   2.5680564515906071e+03
   6.4309661569831600e-01   2.5714384648984442e+03   2.5701003153609076e+03
   6.4221803134209399e-01   2.5734834175864453e+03   2.5721441980963818e+03
   6.4133944698587209e-01   2.5755283892576622e+03   2.5741880997963585e+03
   6.4046086262965018e-01   2.5775733799114205e+03   2.5762320204601665e+03
   6.3958227827342817e-01   2.5796183895470517e+03   2.5782759600871373e+03
   6.3870369391720616e-01   2.5816634181638838e+03   2.5803199186765978e+03
   6.3782510956098426e-01   2.5837084657612427e+03   2.5823638962278783e+03
   6.3694652520476236e-01   2.5857535323384591e+03   2.5844078927403093e+03
   6.3606794084854035e-01   2.5877986178948613e+03   2.5864519082132188e+03
   6.3518935649231834e-01   2.5898437224297768e+03   2.5884959426459382e+03
   6.3431077213609643e-01   2.5918888459425334e+03   2.5905399960377949e+03
   6.3362525638544132e-01   2.5939339884324618e+03   2.5925840683881179e+03
   6.3293974063478620e-01   2.5959791498988880e+03   2.5946281596962399e+03
   6.3225422488413108e-01   2.5980243303411416e+03   2.5966722699614875e+03
   6.3156870913347607e-01   2.6000695297585507e+03   2.5987163991831903e+03
   6.3088319338282084e-01   2.6021147481504440e+03   2.6007605473606791e+03
   6.3019767763216572e-01   2.6041599855161485e+03   2.6028047144932812e+03
   6.2951216188151071e-01   2.6062052418549938e+03   2.6048489005803281e+03
   6.2882664613085559e-01   2.6082505171663079e+03   2.6068931056211486e+03
   6.2814113038020047e-01   2.6102958114494195e+03   2.6089373296150707e+03
   6.2745561462954536e-01   2.6123411247036547e+03   2.6109815725614253e+03
   6.2677009887889024e-01   2.6143864569283451e+03   2.6130258344595413e+03
   6.2608458312823512e-01   2.6164318081228175e+03   2.6150701153087471e+03
   6.2539906737758000e-01   2.6184771782863986e+03   2.6171144151083740e+03
   6.2471355162692488e-01   2.6205225674184189e+03   2.6191587338577497e+03
   6.2402803587626976e-01   2.6225679755182055e+03   2.6212030715562041e+03
   6.2334252012561464e-01   2.6246134025850874e+03   2.6232474282030653e+03
   6.2265700437495952e-01   2.6266588486183928e+03   2.6252918037976647e+03
   6.2197148862430440e-01   2.6287043136174493e+03   2.6273361983393311e+03
   6.2128597287364928e-01   2.6307497975815850e+03   2.6293806118273924e+03
   6.2060045712299416e-01   2.6327953005101290e+03   2.6314250442611797e+03
   6.1991494137233905e-01   2.6348408224024083e+03   2.6334694956400208e+03
   6.1922942562168393e-01   2.6368863632577522e+03   2.6355139659632455e+03
   6.1854390987102881e-01   2.6389319230754891e+03   2.6375584552301825e+03
   6.1785839412037369e-01   2.6409775018549467e+03   2.6396029634401630e+03
   6.1717287836971857e-01   2.6430230995954525e+03   2.6416474905925129e+03
   6.1648736261906356e-01   2.6450687162963345e+03   2.6436920366865647e+03
   6.1580184686840833e-01   2.6471143519569232e+03   2.6457366017216464e+03
   6.1511633111775332e-01   2.6491600065765447e+03   2.6477811856970870e+03
   6.1443081536709809e-01   2.6512056801545277e+03   2.6498257886122160e+03
   6.1374529961644309e-01   2.6532513726902002e+03   2.6518704104663620e+03
